transaction_id,customer_id,amount,currency,channel,created_ts,discount_code,is_refund
12137,1307,344.21,NULL,web,2024-04-18T14:40:00,None,1
12138,870,682.04,NULL,,2024-01-31T10:56:00,None,
12139,677,558.38,GBP,web,2024-02-06T03:33:00,,true
12140,522,73.14,USD,,2024-01-07T11:47:00,NEW10,1
12141,710,401.96,GBP,,2024-04-14T12:05:00,,
12142,784,180.1,EUR,mobile,2024-02-23T01:20:00,None,1
12143,1393,,NULL,web,2024-01-02T01:06:00,None,false
12144,146,290.7,GBP,web,2024-01-18T18:01:00,None,1
12145,602,562.33,USD,store,,SPRING,true
12146,1165,643.83,GBP,mobile,2024-04-24T21:56:00,,0
12147,1171,43.26,GBP,store,,None,
12148,920,690.37,EUR,mobile,2024-05-04T06:07:00,None,true
12149,1106,19.52,GBP,,2024-01-29T06:53:00,None,
12150,1376,410.58,EUR,store,2024-04-26T02:42:00,NEW10,0
12151,211,537.44,USD,mobile,2024-01-12T12:55:00,NEW10,false
12152,339,292.74,EUR,web,2024-03-25T09:29:00,None,0
12153,298,10.87,USD,store,2024-01-27T02:44:00,SPRING,0
12154,1293,264.8,EUR,store,2024-03-09T04:38:00,None,0
12155,653,566.76,GBP,,2024-01-05T06:05:00,,true
12156,1222,488.12,NULL,,2024-02-14T18:55:00,NEW10,1
12157,330,699.88,USD,,2024-03-20T18:12:00,NEW10,
12158,987,93.33,NULL,store,2024-04-27T01:14:00,,false
12159,326,261.51,USD,,2024-04-09T05:57:00,,
12160,1102,,NULL,web,,,true
12161,720,69.65,NULL,store,2024-03-31T03:10:00,,
12162,1050,333.88,NULL,mobile,,None,
12163,606,552.01,EUR,web,2024-01-19T07:48:00,NEW10,
12164,720,602.3,GBP,web,2024-04-27T22:06:00,SPRING,1
12165,551,173.7,USD,mobile,2024-04-25T11:41:00,,0
12166,482,24.91,,mobile,2024-03-10T13:04:00,,1
12167,1320,497.34,GBP,store,2024-01-29T02:31:00,NEW10,0
12168,803,605.07,GBP,mobile,,,1
12169,1491,445.72,,web,,,0
12170,642,170.89,EUR,,2024-01-28T10:16:00,SPRING,false
12171,863,541.5,,mobile,2024-04-26T02:31:00,NEW10,
12172,955,274.41,EUR,web,2024-04-20T23:36:00,,0
12173,508,17.11,GBP,mobile,,SPRING,false
12174,1253,208.72,,store,2024-03-19T01:35:00,None,
12175,1409,72.34,EUR,store,2024-05-17T19:24:00,,
12176,122,,GBP,store,2024-05-13T22:21:00,None,1
12177,134,490.36,GBP,mobile,2024-02-21T05:39:00,,1
12178,1106,54.06,EUR,mobile,2024-03-14T17:54:00,,
12179,1394,,USD,,2024-04-27T21:24:00,None,
12180,970,383.16,USD,mobile,2024-05-07T07:40:00,NEW10,1
12181,654,506.72,EUR,,2024-01-09T18:54:00,,
12182,1010,473.52,,web,2024-02-10T19:01:00,None,true
12183,1102,204.0,EUR,store,,SPRING,0
12184,466,487.19,,mobile,2024-03-12T11:13:00,,1
12185,956,128.66,,mobile,2024-02-13T03:36:00,None,false
12186,888,640.45,,mobile,,,
12187,94,263.03,USD,mobile,2024-01-12T17:24:00,,1
12188,1480,616.99,EUR,mobile,2024-02-28T11:01:00,,false
12189,260,,GBP,mobile,2024-04-17T12:27:00,None,
12190,67,665.3,GBP,,2024-01-06T05:17:00,NEW10,
12191,204,365.44,GBP,store,2024-04-11T05:33:00,,true
12192,1039,,NULL,mobile,2024-03-25T13:27:00,SPRING,1
12193,1373,469.99,NULL,web,2024-01-19T01:57:00,NEW10,
12194,740,,GBP,store,2024-02-18T00:18:00,SPRING,
12195,734,,NULL,store,,SPRING,
12196,1108,414.3,,,2024-02-17T14:25:00,None,
12197,562,,USD,,2024-03-11T18:18:00,None,1
12198,800,203.99,USD,store,,None,true
BAD_ROW_WITH_TOO_FEW_COLS
12200,407,672.38,,,2024-03-29T04:06:00,NEW10,
12201,1048,647.32,USD,mobile,,SPRING,
12202,775,110.51,NULL,,2024-04-01T14:11:00,SPRING,false
12203,1379,187.31,EUR,mobile,2024-01-30T10:12:00,NEW10,true
12204,1316,304.38,GBP,web,,,true
12205,451,620.44,EUR,,2024-03-02T23:58:00,SPRING,1
12206,371,170.37,GBP,mobile,2024-01-31T04:38:00,,
12207,1371,103.49,NULL,store,2024-02-16T19:15:00,SPRING,false
12208,409,319.67,,web,2024-01-07T03:55:00,SPRING,0
12209,446,514.68,EUR,store,2024-03-10T23:37:00,,
12210,887,,GBP,store,2024-04-06T22:29:00,None,1
12211,1254,256.89,NULL,,2024-03-04T09:52:00,None,1
12212,1244,,NULL,web,2024-05-13T06:50:00,None,0
12213,85,350.46,USD,mobile,2024-01-15T10:37:00,None,1
12214,543,590.52,USD,mobile,2024-04-30T17:23:00,,1
12215,506,482.35,,,2024-01-30T07:37:00,NEW10,true
12216,324,165.51,USD,,2024-05-11T18:37:00,NEW10,1
12217,571,534.01,GBP,web,2024-03-30T07:05:00,NEW10,true
12218,966,,EUR,web,2024-01-24T12:01:00,SPRING,false
12219,508,,NULL,,2024-01-21T13:08:00,SPRING,1
12220,903,132.75,GBP,web,2024-04-15T22:05:00,None,1
12221,1239,450.1,NULL,store,2024-02-25T09:28:00,,1
12222,381,601.52,GBP,store,2024-02-02T07:50:00,SPRING,
12223,179,460.08,EUR,web,,SPRING,0
12224,306,195.43,GBP,,2024-01-15T03:15:00,NEW10,0
12225,303,159.28,NULL,,2024-01-21T14:40:00,None,false
12226,481,,USD,mobile,2024-05-09T03:55:00,NEW10,false
12227,510,694.74,USD,store,,None,
12228,750,640.39,EUR,web,2024-02-11T15:27:00,,true
12229,1100,420.97,GBP,,,NEW10,
12230,1058,558.64,USD,store,2024-03-27T14:18:00,NEW10,
12231,137,553.64,EUR,,2024-03-15T15:49:00,,false
12232,460,,,mobile,,None,0
12233,931,,USD,web,,SPRING,false
12234,867,347.83,GBP,store,2024-02-16T03:15:00,,1
12235,548,652.41,NULL,web,2024-01-07T10:12:00,,0
12236,1408,575.44,NULL,store,2024-04-13T02:28:00,,
12237,1426,279.16,NULL,,2024-04-18T15:53:00,,1
12238,1424,319.11,USD,,2024-02-11T22:02:00,,1
12239,504,362.91,EUR,web,2024-03-19T16:13:00,SPRING,1
12240,270,555.32,USD,store,2024-02-01T09:55:00,SPRING,1
12241,284,,USD,store,2024-02-03T16:17:00,,false
12242,1320,274.29,GBP,mobile,2024-04-14T10:45:00,,1
12243,529,167.49,USD,store,2024-04-19T16:05:00,None,false
12244,867,596.63,NULL,web,2024-02-02T00:43:00,None,0
12245,1421,183.5,NULL,mobile,2024-05-05T03:20:00,None,false
12246,1252,219.8,GBP,mobile,2024-05-05T21:35:00,,0
12247,644,359.96,USD,,2024-04-24T08:12:00,,0
12248,472,150.17,GBP,mobile,2024-01-13T22:46:00,NEW10,1
12249,1259,369.46,,,,None,true
12250,579,163.76,USD,store,,SPRING,1
12251,226,607.68,GBP,store,,SPRING,true
12252,1366,329.4,NULL,web,2024-02-15T16:07:00,,
12253,932,656.76,EUR,,2024-02-07T05:22:00,,
12254,717,652.23,EUR,store,2024-03-22T03:52:00,NEW10,1
12255,21,38.63,USD,web,2024-01-19T07:09:00,,
12256,1140,510.02,EUR,store,2024-01-30T13:21:00,,1
12257,9,409.81,,web,2024-04-28T17:41:00,,
12258,95,144.29,NULL,store,2024-02-21T11:19:00,,
12259,582,682.47,USD,store,2024-01-15T06:42:00,SPRING,1
12260,1293,592.07,GBP,,2024-04-07T14:47:00,,
12261,1370,104.67,USD,store,2024-01-09T06:48:00,SPRING,
12262,491,,,web,2024-03-29T23:52:00,None,1
12263,918,634.53,,,2024-01-09T07:04:00,None,
12264,833,472.74,USD,store,2024-01-11T10:00:00,,false
"unterminated,quote,here
12266,1468,189.98,,store,,,1
12267,683,615.52,NULL,store,2024-03-26T10:09:00,,1
12268,910,292.2,EUR,web,2024-04-01T02:52:00,,
12269,833,,GBP,mobile,,SPRING,1
12270,587,688.24,,mobile,2024-04-02T01:54:00,,false
12271,440,262.42,EUR,store,2024-03-04T17:55:00,NEW10,
12272,1199,87.28,USD,store,2024-01-01T06:37:00,None,1
12273,402,552.1,GBP,mobile,2024-01-20T08:42:00,SPRING,true
12274,957,250.83,USD,mobile,,,0
12275,703,651.14,NULL,store,2024-01-23T09:30:00,SPRING,
12276,128,639.24,USD,mobile,2024-02-09T01:27:00,SPRING,
12277,66,433.86,,,2024-02-14T20:16:00,NEW10,1
12278,40,,USD,web,2024-01-18T03:58:00,NEW10,0
12279,967,350.7,USD,,2024-05-11T11:11:00,,0
12280,388,538.15,EUR,mobile,2024-03-10T14:28:00,None,1
12281,271,308.94,,store,2024-03-27T10:25:00,,
12282,738,,EUR,,2024-01-05T19:11:00,,false
12283,1167,82.61,EUR,web,,,true
12284,489,327.36,NULL,mobile,2024-01-22T15:46:00,NEW10,0
12285,152,282.2,USD,mobile,2024-03-21T12:08:00,,false
12286,813,334.83,GBP,mobile,2024-03-16T04:18:00,NEW10,1
12287,737,93.7,USD,mobile,,,0
12288,602,389.67,NULL,,2024-02-23T23:48:00,,false
12289,691,604.6,GBP,web,2024-01-14T19:12:00,,
12290,1007,,NULL,,2024-04-25T08:12:00,,0
12291,1243,,USD,web,2024-03-31T02:25:00,,
12292,1060,230.78,USD,web,2024-02-03T19:51:00,NEW10,false
12293,1319,26.85,,web,2024-04-18T15:19:00,,1
12294,1011,514.33,NULL,web,,SPRING,
12295,937,,NULL,mobile,2024-04-05T02:44:00,None,0
12296,896,10.2,USD,web,2024-01-02T00:46:00,None,false
12297,1414,389.47,GBP,,2024-05-15T08:30:00,SPRING,0
12298,1034,458.66,NULL,web,2024-03-11T22:29:00,,1
12299,852,385.48,USD,store,2024-04-25T04:57:00,,true
12300,381,175.9,NULL,,,NEW10,false
12301,539,383.01,NULL,,2024-03-09T18:32:00,,1
12302,156,336.22,NULL,mobile,2024-03-19T16:01:00,None,0
12303,1444,583.75,EUR,web,2024-02-24T13:30:00,NEW10,0
12304,81,213.29,EUR,web,,,1
12305,1409,303.15,EUR,store,2024-02-09T20:48:00,None,false
12306,983,197.07,GBP,,2024-04-02T00:28:00,NEW10,1
12307,1106,14.05,NULL,web,,,1
12308,1004,332.52,GBP,mobile,2024-02-20T05:48:00,NEW10,0
12309,1397,17.1,,web,,,0
12310,95,119.81,,store,2024-01-21T05:24:00,None,false
12311,1196,579.72,EUR,store,2024-01-10T15:15:00,None,
12312,934,290.58,USD,mobile,2024-03-09T04:59:00,NEW10,
12313,657,146.9,GBP,,2024-04-16T04:27:00,,true
12314,391,,EUR,mobile,2024-03-01T17:21:00,SPRING,0
12315,1478,36.3,,web,2024-01-29T22:29:00,SPRING,true
12316,570,,,store,2024-03-31T20:23:00,,false
12317,167,54.82,NULL,,,,1
12318,92,636.81,,web,2024-02-14T02:42:00,,true
12319,1058,151.65,GBP,web,2024-02-27T15:48:00,NEW10,true
,,,
12321,29,,,web,2024-02-18T05:29:00,NEW10,
12322,82,52.04,USD,,2024-03-26T01:12:00,SPRING,
12323,732,698.82,EUR,web,2024-01-15T05:37:00,,
12324,1219,,,web,2024-04-23T23:06:00,NEW10,0
12325,225,161.68,NULL,mobile,2024-05-02T19:33:00,,false
12326,512,422.0,NULL,,2024-04-09T00:05:00,SPRING,0
12327,178,485.57,GBP,mobile,2024-03-04T01:28:00,,
12328,1318,,EUR,store,2024-04-30T20:19:00,NEW10,
12329,149,666.79,USD,,2024-03-05T13:06:00,None,
12330,946,53.41,NULL,,2024-03-19T08:18:00,None,
12331,731,607.28,,store,,,0
12332,311,159.15,,store,2024-05-15T14:48:00,NEW10,0
12333,749,136.23,EUR,mobile,,,true
12334,381,405.74,NULL,store,2024-02-04T18:22:00,SPRING,true
12335,415,137.67,GBP,store,2024-02-06T12:58:00,,
12336,585,675.88,GBP,mobile,2024-05-16T22:21:00,,true
12337,758,312.05,NULL,web,2024-02-14T09:40:00,,true
12338,73,594.2,EUR,mobile,2024-05-07T11:28:00,None,0
12339,1153,449.98,USD,store,2024-03-23T17:31:00,NEW10,true
12340,1119,,EUR,web,2024-01-31T14:00:00,None,false
12341,847,,NULL,web,2024-01-25T05:55:00,None,false
12342,431,392.73,USD,,2024-02-19T00:33:00,SPRING,1
12343,650,,,mobile,,NEW10,true
12344,198,192.02,NULL,,2024-03-09T12:36:00,,
12345,1473,169.07,GBP,mobile,2024-04-18T05:33:00,SPRING,true
12346,852,10.83,GBP,web,2024-02-23T08:04:00,,
12347,1059,494.98,GBP,,2024-01-20T22:18:00,,
12348,883,342.89,NULL,store,2024-01-24T04:18:00,None,
12349,327,378.85,NULL,web,2024-04-14T01:26:00,NEW10,true
12350,400,110.48,USD,,2024-03-23T15:30:00,SPRING,
12351,1285,80.5,GBP,,2024-01-18T03:36:00,NEW10,
12352,597,324.7,,web,,,0
12353,794,,GBP,mobile,2024-01-15T01:17:00,,0
12354,546,637.14,GBP,web,2024-03-08T12:58:00,NEW10,
12355,743,424.9,USD,mobile,2024-02-14T12:05:00,,0
123|MISMATCH|EXTRA|COLS|HERE|oops
12357,1051,587.41,,store,2024-04-22T15:33:00,SPRING,false
12358,1220,120.39,GBP,,2024-04-08T01:11:00,SPRING,
12359,1151,549.44,,web,2024-04-20T18:19:00,None,false
12360,1171,139.91,USD,mobile,,SPRING,false
12361,1042,76.61,NULL,,2024-02-28T03:58:00,None,true
12362,493,168.76,EUR,,2024-01-21T23:36:00,,0
12363,940,50.95,NULL,store,2024-04-22T03:17:00,,false
12364,1355,581.34,GBP,store,2024-03-13T17:33:00,,
12365,989,,GBP,,2024-05-17T21:40:00,,0
12366,310,221.42,NULL,web,,NEW10,false
12367,1438,465.16,EUR,,2024-02-11T01:53:00,None,
12368,376,82.29,,store,2024-03-30T10:15:00,None,false
12369,1428,543.78,NULL,mobile,2024-04-30T16:12:00,None,0
12370,435,67.42,EUR,store,2024-04-11T23:32:00,NEW10,false
12371,63,292.78,EUR,web,2024-02-14T23:14:00,,true
12372,555,267.7,USD,,2024-03-08T19:52:00,SPRING,
"unterminated,quote,here
12374,741,325.7,USD,store,2024-04-01T15:11:00,SPRING,
12375,469,362.92,,store,2024-03-30T05:52:00,,true
12376,766,97.47,EUR,mobile,2024-01-28T14:47:00,,
12377,1111,666.92,EUR,store,,NEW10,
12378,1235,551.89,USD,,2024-01-10T10:23:00,,
12379,1133,611.12,EUR,web,2024-03-27T02:42:00,None,1
12380,1109,24.54,NULL,store,2024-04-30T07:10:00,SPRING,0
12381,658,30.65,,store,2024-02-21T15:29:00,NEW10,0
12382,154,478.95,,store,2024-01-17T08:22:00,SPRING,false
12383,493,,GBP,,2024-04-29T21:30:00,NEW10,
12384,1312,66.72,USD,,2024-01-20T08:00:00,,false
12385,874,,,,,None,
12386,271,342.89,GBP,mobile,2024-02-22T02:54:00,,
12387,789,,EUR,,2024-04-10T17:58:00,,0
12388,614,58.09,USD,store,2024-02-21T08:25:00,,true
12389,986,71.0,,mobile,2024-05-09T12:06:00,SPRING,false
12390,21,122.87,EUR,,2024-01-02T18:41:00,SPRING,
12391,462,122.48,EUR,mobile,2024-02-08T09:32:00,NEW10,false
12392,1107,629.66,GBP,store,2024-05-06T02:17:00,,
12393,586,320.99,GBP,,2024-03-04T19:26:00,NEW10,0
12394,829,80.25,NULL,web,2024-01-24T22:28:00,,
12395,1229,,GBP,mobile,2024-02-14T10:53:00,NEW10,false
12396,654,470.74,NULL,,2024-02-06T18:29:00,NEW10,0
12397,1110,529.46,USD,store,2024-05-08T14:57:00,None,false
12398,1141,89.69,USD,store,2024-02-07T11:23:00,NEW10,false
12399,199,340.8,USD,web,2024-01-15T14:04:00,,1
12400,347,608.57,NULL,mobile,2024-01-31T16:41:00,SPRING,false
,,,
12402,1436,581.37,EUR,mobile,,,
12403,1242,11.91,NULL,,2024-03-07T15:33:00,None,0
12404,375,406.2,EUR,,2024-04-17T08:07:00,SPRING,
12405,1211,458.22,,,2024-02-13T10:24:00,NEW10,0
12406,1320,679.62,NULL,store,2024-03-30T05:20:00,None,1
12407,357,595.8,,mobile,2024-02-07T06:23:00,NEW10,true
12408,371,,GBP,,2024-03-11T00:40:00,SPRING,true
12409,1497,124.71,,,2024-03-11T08:33:00,NEW10,1
12410,695,226.32,NULL,store,2024-01-14T21:04:00,None,0
12411,810,679.37,NULL,,2024-01-09T03:09:00,None,0
12412,1054,201.84,USD,,,,1
12413,514,,USD,store,,,
12414,1122,357.65,,web,2024-04-06T01:34:00,,
12415,1461,,USD,,2024-04-27T08:22:00,,true
12416,102,274.67,,web,2024-03-28T20:11:00,,
12417,27,474.55,,mobile,2024-01-19T18:40:00,NEW10,
12418,1150,126.48,GBP,,,,
12419,679,51.48,GBP,store,2024-03-29T05:49:00,SPRING,true
12420,1007,597.78,EUR,store,2024-03-20T10:27:00,SPRING,
12421,774,188.14,USD,store,2024-05-09T19:31:00,None,
12422,746,653.01,EUR,mobile,2024-04-26T14:31:00,SPRING,1
12423,1389,663.05,NULL,mobile,2024-04-29T00:21:00,,
12424,571,595.41,,mobile,2024-04-08T02:23:00,,false
12425,1125,,EUR,store,2024-02-24T16:25:00,SPRING,1
12426,900,569.24,GBP,store,2024-04-10T09:04:00,None,false
12427,874,78.57,NULL,,2024-03-18T11:09:00,SPRING,true
12428,147,57.08,EUR,,2024-03-02T04:12:00,,1
BAD_ROW_WITH_TOO_FEW_COLS
12430,1160,,NULL,,2024-03-11T10:05:00,NEW10,0
12431,707,32.8,,web,2024-05-18T13:38:00,SPRING,1
12432,1127,621.17,NULL,web,2024-04-07T07:01:00,None,false
12433,831,307.89,USD,mobile,2024-01-14T20:25:00,NEW10,1
12434,1289,,USD,store,2024-01-02T00:43:00,None,false
12435,124,84.69,USD,mobile,2024-04-24T09:16:00,SPRING,0
12436,1038,684.71,USD,,,SPRING,
12437,664,70.08,GBP,web,2024-02-13T13:08:00,None,
12438,1299,202.06,USD,web,,NEW10,1
12439,1077,317.73,,mobile,2024-02-09T11:09:00,NEW10,
12440,1495,585.56,EUR,web,2024-03-07T00:50:00,NEW10,true
12441,1207,282.66,NULL,web,2024-02-17T23:07:00,None,false
12442,1339,466.61,NULL,mobile,2024-05-03T11:53:00,SPRING,1
12443,225,311.97,EUR,,2024-01-17T11:11:00,None,true
12444,297,278.08,,,2024-04-26T08:04:00,None,
12445,549,157.44,EUR,mobile,2024-04-06T20:36:00,None,
12446,1394,,,store,2024-01-27T01:37:00,,
12447,752,80.91,,web,2024-02-17T23:34:00,NEW10,0
12448,555,365.05,USD,,,None,
12449,1298,480.1,GBP,mobile,,,0
12450,1370,219.14,EUR,store,2024-03-15T18:43:00,None,
12451,991,249.22,GBP,web,,,true
12452,1393,612.89,NULL,,2024-05-03T20:06:00,None,0
12453,616,503.05,EUR,mobile,,,
12454,572,308.67,GBP,web,2024-01-27T08:54:00,,false
12455,1268,215.28,EUR,,,,0
12456,584,,EUR,web,2024-02-12T06:21:00,None,1
123|MISMATCH|EXTRA|COLS|HERE|oops
12458,1115,167.13,USD,web,2024-05-02T05:08:00,,false
12459,865,352.74,GBP,,2024-05-09T18:28:00,,
12460,1056,9.22,NULL,mobile,2024-02-23T23:42:00,,
12461,828,180.7,NULL,store,2024-04-06T14:45:00,NEW10,
12462,591,,EUR,,,,true
12463,518,13.38,USD,,2024-01-08T02:43:00,SPRING,true
12464,35,624.07,USD,store,2024-01-14T15:58:00,NEW10,false
12465,1400,144.29,,web,2024-02-13T23:23:00,NEW10,1
12466,812,241.61,NULL,store,2024-04-09T18:55:00,None,true
12467,278,,USD,mobile,2024-02-18T02:02:00,,1
12468,264,368.65,USD,,2024-04-27T22:52:00,SPRING,
12469,652,341.53,,web,2024-01-09T21:33:00,SPRING,1
12470,1290,437.75,NULL,web,2024-03-10T04:17:00,,
12471,796,663.38,NULL,,,None,1
12472,1312,695.38,USD,mobile,,SPRING,
12473,1221,351.31,,web,2024-03-30T00:14:00,None,true
12474,1453,466.72,GBP,mobile,,None,0
12475,862,589.18,EUR,,2024-01-20T02:59:00,None,0
12476,1451,,NULL,,2024-01-03T13:23:00,SPRING,true
12477,527,,NULL,store,2024-01-17T23:48:00,NEW10,
12478,819,58.93,USD,mobile,,,0
12479,879,311.7,,mobile,2024-03-13T18:39:00,SPRING,true
12480,839,307.07,EUR,mobile,2024-03-09T17:47:00,None,false
12481,844,,,,2024-03-18T23:56:00,None,0
12482,1310,462.24,USD,,2024-03-12T18:44:00,None,0
12483,97,516.03,,web,2024-05-12T12:09:00,,true
"unterminated,quote,here
12485,656,306.49,EUR,,2024-03-01T08:36:00,SPRING,0
12486,294,445.55,,mobile,2024-02-14T15:24:00,NEW10,false
12487,248,400.31,,mobile,2024-04-30T13:51:00,,0
12488,322,465.01,GBP,store,2024-05-06T03:29:00,,0
12489,1117,520.48,EUR,store,2024-01-16T16:22:00,,true
12490,740,210.5,EUR,web,,,0
12491,1189,493.16,EUR,mobile,2024-03-13T11:39:00,NEW10,0
12492,553,115.4,,web,2024-03-02T04:42:00,None,0
12493,615,236.29,,web,2024-05-02T01:15:00,None,0
12494,541,,EUR,web,2024-02-23T08:18:00,,
12495,1370,172.95,,web,,,false
12496,1173,555.82,USD,web,2024-01-24T04:37:00,,true
12497,1473,245.75,GBP,web,,None,
12498,1119,340.93,NULL,,2024-02-13T17:08:00,,0
12499,379,649.23,NULL,web,2024-01-23T05:22:00,None,
12500,1291,452.91,NULL,,2024-01-08T23:27:00,NEW10,
12501,1063,544.37,,web,2024-02-08T09:48:00,,0
12502,1131,388.21,,web,2024-02-08T11:03:00,None,true
12503,392,695.81,GBP,mobile,2024-02-12T13:22:00,None,1
12504,1043,,USD,mobile,2024-01-08T05:23:00,NEW10,false
12505,809,392.88,GBP,mobile,2024-04-06T16:48:00,,0
12506,620,253.95,NULL,store,2024-02-04T12:07:00,None,
12507,1125,530.57,GBP,web,2024-02-03T12:22:00,SPRING,0
12508,343,665.35,NULL,web,2024-01-13T13:44:00,SPRING,false
12509,799,414.82,,mobile,2024-04-15T02:14:00,,true
12510,634,151.74,,web,2024-03-13T07:41:00,None,true
BAD_ROW_WITH_TOO_FEW_COLS
12512,866,83.12,EUR,web,2024-02-12T22:33:00,None,
12513,763,207.82,NULL,web,2024-03-20T21:34:00,None,true
12514,123,,USD,store,2024-02-05T03:25:00,,1
12515,1473,224.38,GBP,mobile,2024-04-15T11:28:00,,1
12516,1471,,USD,mobile,2024-01-12T17:02:00,,1
12517,85,405.13,USD,store,2024-04-01T10:44:00,,false
12518,1473,,NULL,store,2024-02-14T09:03:00,,true
12519,421,325.61,,store,2024-04-17T04:09:00,NEW10,false
12520,148,481.49,NULL,,2024-05-11T04:59:00,None,
12521,1289,29.45,NULL,store,2024-03-19T20:42:00,NEW10,false
12522,1143,332.81,NULL,mobile,,SPRING,0
12523,1173,445.99,USD,store,2024-02-08T17:46:00,NEW10,true
12524,1350,578.66,,store,2024-04-24T14:01:00,,1
12525,1412,278.38,,web,,,
12526,1441,76.73,EUR,,2024-01-20T13:09:00,,
12527,492,,GBP,mobile,2024-03-26T12:31:00,SPRING,false
12528,434,429.28,USD,,2024-03-08T15:30:00,None,true
12529,1480,479.62,EUR,store,2024-04-03T16:22:00,None,false
12530,456,487.35,USD,,2024-01-25T17:11:00,NEW10,1
12531,1297,248.55,,store,2024-03-31T15:24:00,None,true
12532,29,390.03,USD,web,2024-02-07T15:30:00,NEW10,false
12533,1365,83.93,NULL,mobile,2024-01-23T09:56:00,,0
12534,1339,159.8,GBP,store,2024-05-18T10:22:00,NEW10,true
12535,220,472.02,GBP,web,2024-02-14T07:14:00,None,false
12536,1069,320.64,USD,,2024-01-28T12:48:00,SPRING,true
12537,1177,204.33,USD,mobile,,,false
12538,1366,,EUR,mobile,,,true
12539,1382,425.78,,mobile,2024-03-08T01:01:00,SPRING,1
12540,1239,,EUR,,2024-03-16T20:28:00,None,
12541,654,684.7,,,2024-02-27T13:13:00,,
12542,357,,NULL,web,2024-02-06T16:25:00,SPRING,0
12543,516,576.05,,store,,,0
12544,573,663.56,GBP,store,2024-03-29T10:19:00,,0
12545,918,462.35,NULL,store,2024-01-01T05:55:00,NEW10,
12546,1270,361.02,USD,,2024-05-02T11:47:00,,1
12547,819,582.49,NULL,mobile,2024-01-24T16:06:00,,false
12548,64,480.15,GBP,mobile,2024-01-22T21:59:00,NEW10,
12549,1102,361.54,GBP,web,2024-02-08T21:33:00,NEW10,false
12550,242,331.71,GBP,web,2024-05-16T03:33:00,None,1
12551,1265,167.08,NULL,,2024-03-10T08:07:00,SPRING,false
12552,302,437.96,USD,web,2024-03-12T19:28:00,SPRING,0
BAD_ROW_WITH_TOO_FEW_COLS
12554,1124,644.49,EUR,mobile,2024-01-23T13:36:00,None,1
12555,1433,400.05,EUR,mobile,2024-01-05T17:10:00,,false
12556,1424,630.97,NULL,,2024-05-03T00:00:00,SPRING,true
12557,1387,610.93,EUR,,2024-02-14T05:56:00,,
12558,1370,12.88,EUR,,2024-04-05T21:30:00,,1
12559,805,640.75,GBP,store,2024-05-01T15:06:00,None,true
12560,1184,503.15,NULL,store,2024-01-14T14:34:00,,true
12561,1441,666.38,,web,2024-02-24T20:53:00,NEW10,0
"unterminated,quote,here
12563,1180,478.89,EUR,store,2024-04-09T05:12:00,NEW10,1
12564,718,,EUR,web,2024-02-17T20:36:00,,false
12565,714,450.54,GBP,web,,NEW10,true
12566,1104,470.28,GBP,web,2024-05-11T20:25:00,SPRING,
12567,229,482.95,USD,mobile,,SPRING,0
12568,1163,194.59,NULL,web,2024-05-15T13:39:00,,false
12569,969,427.86,USD,mobile,2024-02-29T21:38:00,,1
12570,489,493.29,,mobile,2024-02-04T03:21:00,SPRING,1
12571,264,173.24,NULL,mobile,2024-04-21T18:21:00,SPRING,1
12572,483,570.72,USD,mobile,2024-03-13T11:14:00,NEW10,true
12573,1426,390.32,GBP,mobile,2024-04-23T01:45:00,None,
BAD_ROW_WITH_TOO_FEW_COLS
12575,521,460.46,NULL,mobile,,,1
12576,931,653.15,GBP,web,,,
12577,687,101.05,NULL,,2024-01-23T19:42:00,None,1
12578,507,446.22,GBP,mobile,,,true
12579,1137,311.09,,mobile,2024-04-02T12:56:00,,1
12580,478,,USD,mobile,,NEW10,
12581,990,536.87,USD,web,2024-02-06T20:32:00,NEW10,true
12582,1100,112.72,NULL,store,2024-03-11T13:56:00,,0
12583,141,443.19,,store,2024-03-16T06:53:00,None,false
12584,722,,NULL,web,2024-01-01T07:30:00,SPRING,
12585,601,,USD,mobile,2024-01-10T22:40:00,NEW10,1
12586,680,501.05,USD,web,2024-01-20T05:00:00,SPRING,
12587,1193,319.11,,web,,None,false
12588,658,663.66,USD,store,2024-04-30T06:06:00,SPRING,true
12589,694,257.43,USD,,2024-01-25T00:55:00,,false
12590,696,601.43,EUR,web,2024-04-22T23:55:00,NEW10,true
12591,826,21.58,GBP,store,2024-01-17T01:18:00,None,0
12592,798,316.43,NULL,,2024-05-01T12:00:00,SPRING,0
12593,101,484.49,EUR,web,2024-04-19T14:03:00,,
12594,682,313.79,GBP,,2024-01-31T18:38:00,SPRING,
12595,564,392.88,NULL,,,,0
12596,785,180.71,USD,web,,None,1
12597,632,504.6,NULL,mobile,2024-02-12T12:18:00,SPRING,false
12598,888,488.07,USD,store,2024-02-08T18:17:00,NEW10,1
12599,677,457.08,GBP,,2024-04-15T17:56:00,SPRING,true
12600,1270,511.92,NULL,web,,None,
12601,1226,584.05,EUR,mobile,,None,
12602,1241,351.52,GBP,mobile,2024-01-29T09:23:00,NEW10,false
12603,1226,343.74,,mobile,,SPRING,1
12604,595,,GBP,web,2024-03-15T14:01:00,NEW10,1
12605,1500,359.81,USD,,2024-04-06T06:59:00,SPRING,0
12606,433,,USD,,2024-01-12T15:21:00,,
12607,1287,300.35,,mobile,,,
